"estimator","target","Mbar","lb","ub"
"TWFE","first",0,-0.000773610142630346,0.00712535657685844
"TWFE","first",0.25,-0.00150650396196435,0.00842827892234112
"TWFE","first",0.5,-0.00248369572107637,0.00989406656100915
"TWFE","first",0.75,-0.00354232012678105,0.0115227194928625
"TWFE","first",1,-0.00484524247226374,0.0132328050713085
"TWFE","first",1.25,-0.00639246275752443,0.0150243232963472
"TWFE","first",1.5,-0.00793968304278512,0.0168158415213859
"TWFE","first",1.75,-0.00964976862123115,0.0186887923930173
"TWFE","first",2,-0.0113598541996772,0.020480310618056
"TWFE","avg",0,0.00568006974835901,0.0216501209249046
"TWFE","avg",0.25,0.00386903301699817,0.0249429149819243
"TWFE","avg",0.5,0.00156407717708437,0.028729628147497
"TWFE","avg",0.75,-0.00139943747423338,0.0331749001244736
"TWFE","avg",1,-0.00502151093695506,0.0374555323985993
"TWFE","avg",1.25,-0.0091375035082297,0.0420654440784269
"TWFE","avg",1.5,-0.0132534960795044,0.0468399954611055
"TWFE","avg",1.75,-0.017698768056481,0.0514499071409331
"TWFE","avg",2,-0.0221440400334576,0.0562244585236116
"TWFE","peak",0,0.0100058224882743,0.0339703849910548
"TWFE","peak",0.25,0.00728819168898993,0.0391585892442341
"TWFE","peak",0.5,0.00358233150814759,0.0458291375697503
"TWFE","peak",0.75,-0.00135881539964221,0.052746743240656
"TWFE","peak",1,-0.00728819168898995,0.0599114062569512
"TWFE","peak",1.25,-0.0137116826691167,0.0673231266186359
"TWFE","peak",1.5,-0.0206292883400224,0.0747348469803206
"TWFE","peak",1.75,-0.0275468940109281,0.0823936246873947
"TWFE","peak",2,-0.0349586143726128,0.0898053450490794
"CS-NYT","first",0,-0.00741215423568434,0.01541257468055
"CS-NYT","first",0.25,-0.00905929962139197,0.0168244135825851
"CS-NYT","first",0.5,-0.0111770579744446,0.0189421719356377
"CS-NYT","first",0.75,-0.0137654292948423,0.0212952367723629
"CS-NYT","first",1,-0.0168244135825851,0.0243542210601057
"CS-NYT","first",1.25,-0.0205893173213454,0.0278838183151935
"CS-NYT","first",1.5,-0.0243542210601057,0.0316487220539537
"CS-NYT","first",1.75,-0.028119124798866,0.0356489322763866
"CS-NYT","first",2,-0.0321193350212988,0.0396491424988194
"CS-NYT","avg",0,-0.0205831458558396,0.0115466427971783
"CS-NYT","avg",0.25,-0.0259381106313426,0.0148934957818677
"CS-NYT","avg",0.5,-0.0336358724961281,0.0205831458558396
"CS-NYT","avg",0.75,-0.0430070608532583,0.028950278317563
"CS-NYT","avg",1,-0.0527129345088575,0.0383214666746932
"CS-NYT","avg",1.25,-0.0627534934629256,0.0480273403302924
"CS-NYT","avg",1.5,-0.0731287377154626,0.0580678992843605
"CS-NYT","avg",1.75,-0.0835039819679997,0.0684431435368975
"CS-NYT","avg",2,-0.0938792262205367,0.0784837024909656
"CS-NYT","peak",0,-0.0353932312309679,0.0144194645755795
"CS-NYT","peak",0.25,-0.0443070820595079,0.0196629062394266
"CS-NYT","peak",0.5,-0.0568913420527409,0.0291011012343513
"CS-NYT","peak",0.75,-0.0715729787115127,0.0427340495603537
"CS-NYT","peak",1,-0.087303303703054,0.0579400303855103
"CS-NYT","peak",1.25,-0.10355797286098,0.0736703553770515
"CS-NYT","peak",1.5,-0.119812642018906,0.0899250245349775
"CS-NYT","peak",1.75,-0.136591655343217,0.106179693692903
"CS-NYT","peak",2,-0.152846324501143,0.122434362850829
